payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,valid_date
T67172703808,15598,4.99,2024-12-03,Student Plan,2025-01-02,active,True,30 days
T82826700569,15598,4.99,2025-01-03,Student Plan,2025-02-02,churned,False,30 days
T74504283970,15599,7.99,2024-12-03,Standard,2025-01-02,active,True,30 days
T56241259000,15599,12.99,2025-01-06,Premium,2025-03-07,active,True,60 days
T94288621335,15599,12.99,2025-03-12,Premium,2025-05-11,active,True,60 days
T92746943212,15600,12.99,2024-12-03,Premium,2025-02-01,active,True,60 days
T86366660486,15600,12.99,2025-02-04,Premium,2025-04-05,active,True,60 days
T59167678037,15601,12.99,2024-12-03,Premium,2025-02-01,active,True,60 days
T95912804185,15601,12.99,2025-02-02,Premium,2025-04-03,churned,False,60 days
T66823749057,15602,7.99,2024-12-03,Standard,2025-01-02,active,True,30 days
T71081943583,15602,7.99,2025-01-05,Standard,2025-02-04,active,True,30 days
T98620565568,15602,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T73462312461,15603,7.99,2024-12-03,Standard,2025-01-02,active,True,30 days
T68822481525,15603,12.99,2025-01-06,Premium,2025-03-07,active,True,60 days
T54879492195,15603,12.99,2025-03-08,Premium,2025-05-07,active,True,60 days
T74869545460,15604,4.99,2024-12-03,Student Plan,2025-01-02,churned,False,30 days
T84518311021,15605,4.99,2024-12-03,Student Plan,2025-01-02,active,True,30 days
T69056135158,15605,4.99,2025-01-04,Student Plan,2025-02-03,active,True,30 days
T83817167178,15605,4.99,2025-02-04,Student Plan,2025-03-06,active,True,30 days
T77782474136,15605,4.99,2025-03-07,Student Plan,2025-04-06,active,True,30 days
T55519237017,15606,4.99,2024-12-04,Student Plan,2025-01-03,active,True,30 days
T67279292066,15606,7.99,2025-01-04,Standard,2025-02-03,churned,False,30 days
T73622340137,15607,7.99,2024-12-04,Standard,2025-01-03,churned,False,30 days
T55260051558,15608,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T84002831406,15608,12.99,2025-02-03,Premium,2025-04-04,active,True,60 days
T80377062033,15609,7.99,2024-12-04,Standard,2025-01-03,active,True,30 days
T78759117730,15609,7.99,2025-01-05,Standard,2025-02-04,active,True,30 days
T90843801399,15609,7.99,2025-02-09,Standard,2025-03-11,churned,False,30 days
T50220341432,15610,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T64351292831,15610,12.99,2025-02-06,Premium,2025-04-07,active,True,60 days
T79481406204,15611,4.99,2024-12-04,Student Plan,2025-01-03,churned,False,30 days
T87134834834,15612,7.99,2024-12-04,Standard,2025-01-03,active,True,30 days
T69595049767,15612,12.99,2025-01-08,Premium,2025-03-09,active,True,60 days
T59931104853,15612,12.99,2025-03-10,Premium,2025-05-09,active,True,60 days
T80892685428,15613,4.99,2024-12-04,Student Plan,2025-01-03,active,True,30 days
T66124860336,15613,4.99,2025-01-08,Student Plan,2025-02-07,churned,False,30 days
T84673750296,15614,4.99,2024-12-04,Student Plan,2025-01-03,churned,False,30 days
T96792371227,15615,7.99,2024-12-04,Standard,2025-01-03,active,True,30 days
T93659278934,15615,12.99,2025-01-05,Premium,2025-03-06,active,True,60 days
T55962082768,15615,12.99,2025-03-09,Premium,2025-05-08,active,True,60 days
T50828196410,15616,7.99,2024-12-04,Standard,2025-01-03,churned,False,30 days
T53883788536,15617,7.99,2024-12-04,Standard,2025-01-03,churned,False,30 days
T77507747864,15618,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T83881537497,15618,12.99,2025-02-03,Premium,2025-04-04,active,True,60 days
T65770793823,15619,4.99,2024-12-04,Student Plan,2025-01-03,active,True,30 days
T88117398235,15619,4.99,2025-01-06,Student Plan,2025-02-05,active,True,30 days
T66019150888,15619,7.99,2025-02-06,Standard,2025-03-08,churned,False,30 days
T61928184110,15620,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T61928184110,15620,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T79592631380,15620,12.99,2025-02-04,Premium,2025-04-05,active,True,60 days
T91322618258,15621,7.99,2024-12-04,Standard,2025-01-03,churned,False,30 days
T86069400006,15622,4.99,2024-12-04,Student Plan,2025-01-03,active,True,30 days
T56119606122,15622,4.99,2025-01-06,Student Plan,2025-02-05,active,True,30 days
T79435759864,15622,7.99,2025-02-08,Standard,2025-03-10,churned,False,30 days
T86532514338,15623,4.99,2024-12-04,Student Plan,2025-01-03,active,True,30 days
T94399321401,15623,4.99,2025-01-08,Student Plan,2025-02-07,churned,False,30 days
T62055662676,15624,7.99,2024-12-04,Standard,2025-01-03,active,True,30 days
T81106396939,15624,7.99,2025-01-07,Standard,2025-02-06,active,True,30 days
T93844222112,15624,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T78560981261,15625,12.99,2024-12-04,Premium,2025-02-02,active,True,60 days
T65471250664,15625,12.99,2025-02-04,Premium,2025-04-05,active,True,60 days
T59914934004,15626,4.99,2024-12-05,Student Plan,2025-01-04,churned,False,30 days
T83452164254,15627,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T94185341755,15627,12.99,2025-01-09,Premium,2025-03-10,active,True,60 days
T87891048723,15627,12.99,2025-03-12,Premium,2025-05-11,active,True,60 days
T99996800761,15628,7.99,2024-12-05,Standard,2025-01-04,churned,False,30 days
T91354863164,15629,4.99,2024-12-05,Student Plan,2025-01-04,churned,False,30 days
T84512036444,15630,7.99,2024-12-05,Standard,2025-01-04,active,True,30 days
T50763121897,15630,7.99,2025-01-08,Standard,2025-02-07,active,True,30 days
T98164793096,15630,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T83694764544,15630,7.99,2025-03-15,Standard,2025-04-14,active,True,30 days
T94046418946,15631,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T56781106011,15631,4.99,2025-01-06,Student Plan,2025-02-05,active,True,30 days
T56781106011,15631,4.99,2025-01-06,Student Plan,2025-02-05,active,True,30 days
T90304414603,15631,4.99,2025-02-07,Student Plan,2025-03-09,active,True,30 days
T72846446230,15631,12.99,2025-03-12,Premium,2025-05-11,churned,False,60 days
T55666838410,15632,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T52041491757,15632,4.99,2025-01-08,Student Plan,2025-02-07,active,True,30 days
T75752236974,15632,12.99,2025-02-08,Premium,2025-04-09,active,True,60 days
T72468090043,15633,12.99,2024-12-05,Premium,2025-02-03,churned,False,60 days
T85092713493,15634,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T85092713493,15634,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T93437076158,15634,12.99,2025-02-04,Premium,2025-04-05,churned,False,60 days
T55672316066,15635,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T64418984557,15635,7.99,2025-02-06,Standard,2025-03-08,active,True,30 days
T65704208908,15635,7.99,2025-03-11,Standard,2025-04-10,active,True,30 days
T50505401067,15636,12.99,2024-12-05,Premium,2025-02-03,churned,False,60 days
T66961621378,15637,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T88577106878,15637,4.99,2025-01-07,Student Plan,2025-02-06,active,True,30 days
T82052690815,15637,4.99,2025-02-07,Student Plan,2025-03-09,active,True,30 days
T85412906462,15637,4.99,2025-03-13,Student Plan,2025-04-12,active,True,30 days
T82350992010,15638,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T80655395255,15638,12.99,2025-02-07,Premium,2025-04-08,active,True,60 days
T76140407361,15639,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T54593927723,15639,4.99,2025-01-09,Student Plan,2025-02-08,active,True,30 days
T82070179372,15639,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30 days
T82504098151,15640,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T67015166798,15640,12.99,2025-02-06,Premium,2025-04-07,active,True,60 days
T91170229183,15641,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T83125369134,15641,7.99,2025-01-09,Standard,2025-02-08,active,True,30 days
T78613138302,15641,7.99,2025-02-10,Standard,2025-03-12,active,True,30 days
T93892454573,15641,7.99,2025-03-13,Standard,2025-04-12,churned,False,30 days
T95981636298,15642,7.99,2024-12-05,Standard,2025-01-04,active,True,30 days
T71115767213,15642,7.99,2025-01-07,Standard,2025-02-06,active,True,30 days
T51535816057,15642,7.99,2025-02-09,Standard,2025-03-11,churned,False,30 days
T89026689178,15643,7.99,2024-12-05,Standard,2025-01-04,active,True,30 days
T77927820978,15643,7.99,2025-01-08,Standard,2025-02-07,active,True,30 days
T64005462015,15643,7.99,2025-02-12,Standard,2025-03-14,active,True,30 days
T69621463763,15644,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T86347558609,15644,4.99,2025-01-06,Student Plan,2025-02-05,active,True,30 days
T65295715675,15644,4.99,2025-02-06,Student Plan,2025-03-08,churned,False,30 days
T89551745466,15645,4.99,2024-12-05,Student Plan,2025-01-04,active,True,30 days
T77056687196,15645,4.99,2025-01-05,Student Plan,2025-02-04,active,True,30 days
T83509078237,15645,4.99,2025-02-09,Student Plan,2025-03-11,active,True,30 days
T83447479837,15645,12.99,2025-03-12,Premium,2025-05-11,active,True,60 days
T99915502965,15646,12.99,2024-12-05,Premium,2025-02-03,active,True,60 days
T55967058409,15646,12.99,2025-02-08,Premium,2025-04-09,active,True,60 days
T85702956333,15647,7.99,2024-12-05,Standard,2025-01-04,active,True,30 days
T66428332188,15647,12.99,2025-01-07,Premium,2025-03-08,active,True,60 days
T89147381594,15647,7.99,2025-03-13,Standard,2025-04-12,active,True,30 days
T54272870729,15648,7.99,2024-12-06,Standard,2025-01-05,churned,False,30 days
T75254058197,15649,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T79078759288,15649,7.99,2025-01-07,Standard,2025-02-06,active,True,30 days
T81274126592,15649,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T80184351447,15649,7.99,2025-03-15,Standard,2025-04-14,churned,False,30 days
T78785639842,15650,12.99,2024-12-06,Premium,2025-02-04,active,True,60 days
T74970636911,15650,12.99,2025-02-09,Premium,2025-04-10,active,True,60 days
T50911971136,15651,4.99,2024-12-06,Student Plan,2025-01-05,active,True,30 days
T93452168285,15651,4.99,2025-01-09,Student Plan,2025-02-08,active,True,30 days
T50934027580,15651,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,30 days
T66282050488,15652,12.99,2024-12-06,Premium,2025-02-04,active,True,60 days
T94226142042,15652,12.99,2025-02-06,Premium,2025-04-07,active,True,60 days
T94226142042,15652,12.99,2025-02-06,Premium,2025-04-07,active,True,60 days
T95318913923,15653,12.99,2024-12-06,Premium,2025-02-04,active,True,60 days
T85088139373,15653,7.99,2025-02-05,Standard,2025-03-07,active,True,30 days
T89710610114,15653,7.99,2025-03-10,Standard,2025-04-09,active,True,30 days
T91987039135,15654,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T61242061082,15654,12.99,2025-01-09,Premium,2025-03-10,active,True,60 days
T76732762694,15654,7.99,2025-03-15,Standard,2025-04-14,churned,False,30 days
T88863568361,15655,7.99,2024-12-06,Standard,2025-01-05,churned,False,30 days
T59436710271,15656,4.99,2024-12-06,Student Plan,2025-01-05,active,True,30 days
T80413892390,15656,7.99,2025-01-10,Standard,2025-02-09,active,True,30 days
T56509450617,15656,7.99,2025-02-11,Standard,2025-03-13,active,True,30 days
T50780275383,15656,7.99,2025-03-14,Standard,2025-04-13,active,True,30 days
T65078615755,15657,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T62301979930,15657,7.99,2025-01-07,Standard,2025-02-06,churned,False,30 days
T57099817453,15658,4.99,2024-12-06,Student Plan,2025-01-05,active,True,30 days
T81343827622,15658,4.99,2025-01-08,Student Plan,2025-02-07,active,True,30 days
T51853874059,15658,4.99,2025-02-10,Student Plan,2025-03-12,active,True,30 days
T81518193144,15658,4.99,2025-03-14,Student Plan,2025-04-13,active,True,30 days
T56778270248,15659,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T90818411121,15659,7.99,2025-01-10,Standard,2025-02-09,active,True,30 days
T95590677326,15659,7.99,2025-02-10,Standard,2025-03-12,active,True,30 days
T52659114525,15659,7.99,2025-03-13,Standard,2025-04-12,active,True,30 days
T93871027564,15660,12.99,2024-12-06,Premium,2025-02-04,churned,False,60 days
T59770872292,15661,7.99,2024-12-06,Standard,2025-01-05,churned,False,30 days
T83296345821,15662,12.99,2024-12-06,Premium,2025-02-04,active,True,60 days
T71940177339,15662,7.99,2025-02-06,Standard,2025-03-08,active,True,30 days
T50215401420,15662,7.99,2025-03-12,Standard,2025-04-11,churned,False,30 days
T82519581780,15663,4.99,2024-12-06,Student Plan,2025-01-05,active,True,30 days
T94135957035,15663,4.99,2025-01-07,Student Plan,2025-02-06,churned,False,30 days
T63654515917,15664,12.99,2024-12-06,Premium,2025-02-04,active,True,60 days
T87794014427,15664,12.99,2025-02-08,Premium,2025-04-09,churned,False,60 days
T99737503361,15665,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T82194010317,15665,7.99,2025-01-07,Standard,2025-02-06,active,True,30 days
T82696818719,15665,7.99,2025-02-10,Standard,2025-03-12,active,True,30 days
T83608440023,15665,7.99,2025-03-13,Standard,2025-04-12,active,True,30 days
T55998067360,15666,7.99,2024-12-06,Standard,2025-01-05,active,True,30 days
T77291099734,15666,7.99,2025-01-08,Standard,2025-02-07,active,True,30 days
T84239889897,15666,7.99,2025-02-11,Standard,2025-03-13,churned,False,30 days
T77485118239,15667,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T98889912635,15667,4.99,2025-01-09,Student Plan,2025-02-08,churned,False,30 days
T81257703853,15668,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T86256492912,15668,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T86256492912,15668,7.99,2025-02-09,Standard,2025-03-11,active,True,30 days
T66832428211,15668,7.99,2025-03-15,Standard,2025-04-14,active,True,30 days
T92876645713,15669,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T77090640393,15669,12.99,2025-01-11,Premium,2025-03-12,active,True,60 days
T87333057327,15669,12.99,2025-03-15,Premium,2025-05-14,active,True,60 days
T75868247944,15670,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T76755216759,15670,7.99,2025-01-10,Standard,2025-02-09,active,True,30 days
T67409960575,15670,12.99,2025-02-10,Premium,2025-04-11,active,True,60 days
T66585333123,15671,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T79533455612,15671,12.99,2025-02-10,Premium,2025-04-11,active,True,60 days
T54265032526,15672,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T55497832520,15672,12.99,2025-02-09,Premium,2025-04-10,churned,False,60 days
T95415796865,15673,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T72454133378,15673,12.99,2025-02-09,Premium,2025-04-10,active,True,60 days
T59366641998,15674,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T73774221866,15674,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,30 days
T92131925324,15675,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T68280412261,15675,7.99,2025-01-07,Standard,2025-02-06,active,True,30 days
T95014202826,15675,12.99,2025-02-10,Premium,2025-04-11,active,True,60 days
T67938807542,15676,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T91357060238,15676,12.99,2025-02-10,Premium,2025-04-11,active,True,60 days
T74808016289,15677,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T87903824387,15677,12.99,2025-02-08,Premium,2025-04-09,active,True,60 days
T91317871234,15678,7.99,2024-12-07,Standard,2025-01-06,churned,False,30 days
T82239995027,15679,4.99,2024-12-07,Student Plan,2025-01-06,churned,False,30 days
T73049938708,15680,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T87035600775,15680,12.99,2025-02-09,Premium,2025-04-10,active,True,60 days
T91085763773,15681,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
T73712388120,15681,12.99,2025-02-07,Premium,2025-04-08,active,True,60 days
T85115537070,15682,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T62030135009,15682,12.99,2025-01-08,Premium,2025-03-09,active,True,60 days
T73011815686,15682,4.99,2025-03-14,Student Plan,2025-04-13,churned,False,30 days
T61926979295,15683,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T65680408078,15683,7.99,2025-01-11,Standard,2025-02-10,active,True,30 days
T72464490292,15683,12.99,2025-02-14,Premium,2025-04-15,active,True,60 days
T82554087122,15684,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T72880969576,15684,7.99,2025-01-08,Standard,2025-02-07,active,True,30 days
T61232904580,15684,7.99,2025-02-12,Standard,2025-03-14,churned,False,30 days
T78244172834,15685,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T95022741654,15685,7.99,2025-01-09,Standard,2025-02-08,active,True,30 days
T61722793720,15685,7.99,2025-02-10,Standard,2025-03-12,active,True,30 days
T59995223635,15686,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T73307236982,15686,7.99,2025-01-11,Standard,2025-02-10,churned,False,30 days
T63835061086,15687,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T72824993929,15687,4.99,2025-01-07,Student Plan,2025-02-06,active,True,30 days
T55440704702,15687,12.99,2025-02-10,Premium,2025-04-11,active,True,60 days
T78561093117,15688,7.99,2024-12-07,Standard,2025-01-06,active,True,30 days
T63000794891,15688,7.99,2025-01-11,Standard,2025-02-10,active,True,30 days
T65632182028,15688,7.99,2025-02-13,Standard,2025-03-15,churned,False,30 days
T55345333254,15689,4.99,2024-12-07,Student Plan,2025-01-06,churned,False,30 days
T55757129338,15690,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T89080315972,15690,7.99,2025-01-09,Standard,2025-02-08,active,True,30 days
T64673779391,15690,12.99,2025-02-13,Premium,2025-04-14,active,True,60 days
T89577562592,15691,4.99,2024-12-07,Student Plan,2025-01-06,active,True,30 days
T82421855543,15691,4.99,2025-01-09,Student Plan,2025-02-08,active,True,30 days
T98060511818,15691,4.99,2025-02-12,Student Plan,2025-03-14,active,True,30 days
T59616737217,15692,12.99,2024-12-07,Premium,2025-02-05,active,True,60 days
