rating_id,user_id,movie_id,rating,review_date,year_month,title
R11898,15362,2098,4.0,2024-12-03,2024-12,Wonder Woman
R11899,15169,3410,4.5,2024-12-03,2024-12,Star Wars: Episode I - The Phantom Menace
R11900,15493,23,5.0,2024-12-03,2024-12,Dune
R11901,15119,183,5.0,2024-12-03,2024-12,Goldfinger
R11902,15489,2976,4.5,2024-12-03,2024-12,Solace
R11903,15357,1479,1.5,2024-12-03,2024-12,The Many Saints of Newark
R11904,15485,1258,4.0,2024-12-03,2024-12,The Lover
R11905,15435,1353,4.0,2024-12-03,2024-12,No Country for Old Men
R11906,15411,2113,4.5,2024-12-03,2024-12,Thor
R11907,15094,3405,5.0,2024-12-03,2024-12,Idiocracy
R11908,15194,360,4.0,2024-12-03,2024-12,Deep Blue Sea
R11909,15581,302,4.5,2024-12-03,2024-12,Zombieland
R11910,15074,3022,3.5,2024-12-03,2024-12,Scott Pilgrim vs. the World
R11911,15241,1282,3.5,2024-12-03,2024-12,Foxcatcher
R11912,15270,821,5.0,2024-12-03,2024-12,Mulan
R11913,15372,2098,4.0,2024-12-03,2024-12,Wonder Woman
R11914,15002,976,4.5,2024-12-04,2024-12,Mary and Max
R11915,15549,2661,1.0,2024-12-04,2024-12,Sound of Silence
R11916,15285,207,4.5,2024-12-04,2024-12,The Nice Guys
R11917,15407,2754,4.5,2024-12-04,2024-12,Puss in Boots: The Last Wish
R11918,15336,3778,3.0,2024-12-04,2024-12,The Replacements
R11919,15340,3232,4.5,2024-12-04,2024-12,Mr. Nobody
R11920,15438,2308,4.0,2024-12-04,2024-12,Triangle
R11921,15301,1834,4.5,2024-12-04,2024-12,My Neighbor Totoro
R11922,15358,1134,4.0,2024-12-04,2024-12,The Pursuit of Happyness
R11923,15432,48,4.0,2024-12-04,2024-12,The Matrix
R11924,15489,3141,5.0,2024-12-04,2024-12,Groundhog Day
R11925,15173,1595,4.0,2024-12-04,2024-12,Fruitvale Station
R11926,15520,3640,4.5,2024-12-04,2024-12,The Giver
R11927,15287,917,4.5,2024-12-04,2024-12,Onward
R11928,15380,3195,0.0,2024-12-04,2024-12,Can't Hardly Wait
R11929,15165,1199,4.0,2024-12-04,2024-12,Only the Brave
R11930,15054,909,5.0,2024-12-04,2024-12,PAW Patrol: The Movie
R11931,15348,3751,3.0,2024-12-04,2024-12,A League of Their Own
R11932,15273,2151,4.5,2024-12-04,2024-12,How to Train Your Dragon
R11933,15257,675,4.5,2024-12-04,2024-12,Spider-Man 3
R11934,15364,3101,4.5,2024-12-04,2024-12,Mamma Mia!
R11935,15175,2192,3.5,2024-12-04,2024-12,Midnight in Paris
R11936,15277,415,3.5,2024-12-04,2024-12,Thor: Love and Thunder
R11937,15322,4109,5.0,2024-12-04,2024-12,Malena
R11938,15363,3929,4.5,2024-12-04,2024-12,Bullet Train
R11939,15291,3040,3.5,2024-12-04,2024-12,The Lobster
R11940,15448,420,5.0,2024-12-04,2024-12,Gladiator
R11941,15005,4025,1.5,2024-12-04,2024-12,Sharper
R11942,15285,4148,3.5,2024-12-04,2024-12,Behind Enemy Lines
R11943,15299,854,4.5,2024-12-04,2024-12,Big Hero 6
R11944,15237,23,2.0,2024-12-04,2024-12,Dune
R11945,15559,732,4.0,2024-12-04,2024-12,Men in Black II
R11946,15306,3214,4.5,2024-12-04,2024-12,"Love, Rosie"
R11947,15001,3410,4.5,2024-12-04,2024-12,Star Wars: Episode I - The Phantom Menace
R11948,15273,4152,4.0,2024-12-04,2024-12,Alexander
R11949,15537,249,4.5,2024-12-04,2024-12,The Incredibles
R11950,15316,2904,4.5,2024-12-04,2024-12,Jeepers Creepers
R11951,15213,3932,4.0,2024-12-04,2024-12,Infinity Pool
R11952,15485,4105,4.5,2024-12-04,2024-12,Full Metal Jacket
R11953,15519,2559,3.0,2024-12-04,2024-12,Crimes of the Future
R11954,15227,331,5.0,2024-12-04,2024-12,Stargate
R11955,15489,1478,3.5,2024-12-04,2024-12,Bad Times at the El Royale
R11956,15365,2598,3.5,2024-12-04,2024-12,The Exorcist
R11957,15166,3742,4.5,2024-12-04,2024-12,Creed II
R11958,15329,2362,1.0,2024-12-04,2024-12,The Last Duel
R11959,15503,1341,4.5,2024-12-04,2024-12,Luther: The Fallen Sun
R11960,15562,2055,5.0,2024-12-04,2024-12,The Age of Adaline
R11961,15270,662,4.5,2024-12-04,2024-12,The Parent Trap
R11962,15615,2202,4.5,2024-12-04,2024-12,The Lego Movie
R11963,15152,3053,4.5,2024-12-04,2024-12,Dirty Dancing
R11964,15145,1373,5.0,2024-12-04,2024-12,Léon: The Professional
R11965,15412,2865,5.0,2024-12-04,2024-12,Drishyam 2
R11966,15530,689,4.5,2024-12-04,2024-12,Fantastic Beasts: The Crimes of Grindelwald
R11967,15589,1484,4.0,2024-12-04,2024-12,The Guilty
R11968,15546,2401,4.0,2024-12-04,2024-12,Mary Queen of Scots
R11969,15587,1597,4.0,2024-12-04,2024-12,22 Jump Street
R11970,15459,2009,5.0,2024-12-04,2024-12,Spy Kids 3: Game Over
R11971,15403,1652,3.5,2024-12-04,2024-12,The Forever Purge
R11972,15461,1398,2.5,2024-12-04,2024-12,Snatch
R11973,15507,2566,3.0,2024-12-04,2024-12,Speak No Evil
R11974,15175,2663,2.0,2024-12-04,2024-12,Escape Room
R11975,15536,3548,4.0,2024-12-04,2024-12,Escape Room
R11976,15372,1495,4.0,2024-12-04,2024-12,Fast Five
R11977,15298,2429,3.0,2024-12-04,2024-12,Munich: The Edge of War
R11978,15450,1936,4.0,2024-12-04,2024-12,The Croods: A New Age
R11979,15479,2701,0.0,2024-12-04,2024-12,The Crow
R11980,15158,3101,5.0,2024-12-04,2024-12,Mamma Mia!
R11981,15349,3965,1.5,2024-12-04,2024-12,Black Swan
R11982,15428,1352,4.0,2024-12-04,2024-12,In Bruges
R11983,15168,2393,4.5,2024-12-04,2024-12,Robin Hood
R11984,15503,2616,3.0,2024-12-04,2024-12,Day Shift
R11985,15192,1107,4.5,2024-12-04,2024-12,Tetris
R11986,15052,3141,4.0,2024-12-04,2024-12,Groundhog Day
R11987,15513,823,5.0,2024-12-04,2024-12,Ice Age
R11988,15450,671,4.5,2024-12-04,2024-12,Lightyear
R11989,15364,3797,4.0,2024-12-04,2024-12,Cars 3
R11990,15110,2223,5.0,2024-12-04,2024-12,Monty Python and the Holy Grail
R11991,15166,3421,4.5,2024-12-04,2024-12,A Quiet Place Part II
R11992,15432,378,5.0,2024-12-04,2024-12,King Kong
R11993,15030,2773,5.0,2024-12-04,2024-12,Decision to Leave
R11994,15546,4127,3.5,2024-12-04,2024-12,The Thin Red Line
R11995,15353,1698,5.0,2024-12-04,2024-12,The Goonies
R11996,15020,4025,4.5,2024-12-04,2024-12,Sharper
R11997,15518,755,5.0,2024-12-04,2024-12,Puss in Boots: The Last Wish
R11998,15456,454,5.0,2024-12-04,2024-12,Harry Potter and the Deathly Hallows: Part 2
R11999,15227,240,3.5,2024-12-04,2024-12,Starship Troopers
R12000,15514,1471,3.5,2024-12-04,2024-12,Den of Thieves
R12001,15306,279,4.0,2024-12-04,2024-12,Batman
R12002,15241,3299,2.0,2024-12-04,2024-12,Anna Karenina
R12003,15396,2768,3.5,2024-12-04,2024-12,Jeepers Creepers: Reborn
R12004,15194,2380,3.0,2024-12-04,2024-12,21
R12005,15489,2830,5.0,2024-12-04,2024-12,The Hateful Eight
R12006,15535,1983,5.0,2024-12-04,2024-12,PAW Patrol: The Movie
R12007,15243,2320,4.0,2024-12-04,2024-12,Stairway to Heaven
R12008,15299,3844,4.5,2024-12-04,2024-12,Rudy
R12009,15287,4008,4.5,2024-12-04,2024-12,Kingsman: The Golden Circle
R12010,15363,1909,4.5,2024-12-04,2024-12,Cars 3
R12011,15211,1739,4.0,2024-12-04,2024-12,Fantastic Mr. Fox
R12012,15136,2952,4.5,2024-12-04,2024-12,Goodnight Mommy
R12013,15229,553,3.5,2024-12-04,2024-12,World War Z
R12014,15544,4098,4.5,2024-12-04,2024-12,Life Is Beautiful
R12015,15399,3232,5.0,2024-12-05,2024-12,Mr. Nobody
R12016,15403,3057,5.0,2024-12-05,2024-12,West Side Story
R12017,15007,240,0.0,2024-12-05,2024-12,Starship Troopers
R12018,15479,1767,4.0,2024-12-05,2024-12,Enchanted
R12019,15347,4225,5.0,2024-12-05,2024-12,Tears of the Sun
R12020,15406,437,5.0,2024-12-05,2024-12,Back to the Future
R12021,15403,2195,4.5,2024-12-05,2024-12,Mary Poppins
R12022,15103,2090,4.5,2024-12-05,2024-12,Beauty and the Beast
R12023,15541,4098,2.0,2024-12-05,2024-12,Life Is Beautiful
R12024,15637,1158,4.0,2024-12-05,2024-12,Lincoln
R12025,15277,3040,3.0,2024-12-05,2024-12,The Lobster
R12026,15517,917,5.0,2024-12-05,2024-12,Onward
R12027,15199,1140,2.5,2024-12-05,2024-12,"Girl, Interrupted"
R12028,15558,1936,5.0,2024-12-05,2024-12,The Croods: A New Age
R12029,15394,3163,5.0,2024-12-05,2024-12,The Terminal
R12030,15077,715,3.0,2024-12-05,2024-12,The Hunt for Red October
R12031,15311,777,4.0,2024-12-05,2024-12,Moana
R12032,15077,567,3.5,2024-12-05,2024-12,Thirteen Lives
R12033,15422,2669,1.0,2024-12-05,2024-12,The Hunt
R12034,15320,2773,4.0,2024-12-05,2024-12,Decision to Leave
R12035,15209,3439,5.0,2024-12-05,2024-12,Barbarella
R12036,15487,3651,4.5,2024-12-05,2024-12,The Final Countdown
R12037,15194,420,5.0,2024-12-05,2024-12,Gladiator
R12038,15241,812,3.0,2024-12-05,2024-12,Enchanted
R12039,15317,1013,5.0,2024-12-05,2024-12,The Rescuers Down Under
R12040,15000,2945,5.0,2024-12-05,2024-12,The Nun
R12041,15039,3949,3.5,2024-12-05,2024-12,Don't Worry Darling
R12042,15530,3923,4.5,2024-12-05,2024-12,Black Panther: Wakanda Forever
R12043,15139,1185,4.0,2024-12-05,2024-12,The Highwaymen
R12044,15452,2656,3.0,2024-12-05,2024-12,Scary Movie 2
R12045,15478,2549,3.5,2024-12-05,2024-12,Creature from the Black Lagoon
R12046,15645,4127,3.5,2024-12-05,2024-12,The Thin Red Line
R12047,15463,1944,5.0,2024-12-05,2024-12,Cloudy with a Chance of Meatballs 2
R12048,15493,2389,3.5,2024-12-05,2024-12,Midway
R12049,15103,1959,4.5,2024-12-05,2024-12,Shark Tale
R12050,15386,2505,4.0,2024-12-05,2024-12,Anthropoid
R12051,15493,3421,4.5,2024-12-05,2024-12,A Quiet Place Part II
R12052,15429,2583,3.0,2024-12-05,2024-12,A Quiet Place Part II
R12053,15269,965,3.5,2024-12-05,2024-12,James and the Giant Peach
R12054,15344,53,4.5,2024-12-05,2024-12,The Fast and the Furious
R12055,15450,3390,4.5,2024-12-05,2024-12,Close Encounters of the Third Kind
R12056,15125,532,3.5,2024-12-05,2024-12,Transformers
R12057,15615,1959,4.0,2024-12-05,2024-12,Shark Tale
R12058,15375,1821,5.0,2024-12-05,2024-12,The Black Stallion
R12059,15502,574,4.0,2024-12-05,2024-12,Spider-Man: Homecoming
R12060,15115,3382,5.0,2024-12-05,2024-12,Aliens
R12061,15125,989,5.0,2024-12-05,2024-12,Unicorn Wars
R12062,15562,3540,3.0,2024-12-05,2024-12,Face/Off
R12063,15347,48,4.0,2024-12-05,2024-12,The Matrix
R12064,15358,3792,5.0,2024-12-05,2024-12,Little Giants
R12065,15344,4025,4.0,2024-12-05,2024-12,Sharper
R12066,15021,671,4.5,2024-12-05,2024-12,Lightyear
R12067,15141,3150,4.5,2024-12-05,2024-12,Footloose
R12068,15130,2289,4.5,2024-12-05,2024-12,How to Train Your Dragon: The Hidden World
R12069,15321,3053,4.5,2024-12-05,2024-12,Dirty Dancing
R12070,15007,2628,3.5,2024-12-05,2024-12,The Girl Next Door
R12071,15000,1596,2.0,2024-12-05,2024-12,The Basketball Diaries
R12072,15223,1134,4.0,2024-12-05,2024-12,The Pursuit of Happyness
R12073,15171,3826,4.5,2024-12-05,2024-12,The Karate Kid Part II
R12074,15537,2362,1.5,2024-12-05,2024-12,The Last Duel
R12075,15582,1698,5.0,2024-12-05,2024-12,The Goonies
R12076,15255,1482,3.5,2024-12-05,2024-12,The Sting
R12077,15479,296,3.5,2024-12-05,2024-12,Underworld
R12078,15399,3139,3.5,2024-12-05,2024-12,George of the Jungle
R12079,15316,2059,4.5,2024-12-05,2024-12,The Lord of the Rings: The Two Towers
R12080,15351,3195,4.5,2024-12-05,2024-12,Can't Hardly Wait
R12081,15115,2389,4.0,2024-12-05,2024-12,Midway
R12082,15306,105,4.5,2024-12-05,2024-12,The Dark Knight Rises
R12083,15549,3900,3.0,2024-12-05,2024-12,The Wizard
R12084,15608,3673,3.5,2024-12-05,2024-12,Dragonball Evolution
R12085,15257,1873,4.0,2024-12-05,2024-12,Maleficent
R12086,15535,360,3.5,2024-12-05,2024-12,Deep Blue Sea
R12087,15582,2308,5.0,2024-12-05,2024-12,Triangle
R12088,15192,2494,3.5,2024-12-05,2024-12,The Finest Hours
R12089,15576,1433,4.5,2024-12-05,2024-12,Karen
R12090,15136,3262,5.0,2024-12-05,2024-12,Tulip Fever
R12091,15020,4174,5.0,2024-12-05,2024-12,The Survivor
R12092,15275,2723,2.5,2024-12-05,2024-12,Green Room
R12093,15314,3897,4.5,2024-12-05,2024-12,Radio
R12094,15428,4208,3.5,2024-12-05,2024-12,Da 5 Bloods
R12095,15632,4177,5.0,2024-12-05,2024-12,Sand Castle
R12096,15297,4049,4.5,2024-12-05,2024-12,Eyes Wide Shut
R12097,15243,3166,4.5,2024-12-05,2024-12,Marriage Story
R12098,15380,4174,3.5,2024-12-05,2024-12,The Survivor
R12099,15588,525,4.5,2024-12-05,2024-12,The Revenant
R12100,15130,45,3.0,2024-12-05,2024-12,Violent Night
R12101,15463,3662,5.0,2024-12-05,2024-12,Kong: Skull Island
R12102,15616,3166,5.0,2024-12-05,2024-12,Marriage Story
R12103,15462,2377,0.0,2024-12-05,2024-12,13 Hours
R12104,15362,942,5.0,2024-12-05,2024-12,Paprika
R12105,15000,3787,4.0,2024-12-05,2024-12,Real Steel
R12106,15544,1636,4.5,2024-12-05,2024-12,Lawless
R12107,15349,1668,3.5,2024-12-05,2024-12,Bad Boys
R12108,15005,507,3.5,2024-12-05,2024-12,Star Wars: The Rise Of Skywalker
R12109,15390,3410,5.0,2024-12-05,2024-12,Star Wars: Episode I - The Phantom Menace
R12110,15054,1437,4.5,2024-12-05,2024-12,Primal Fear
R12111,15630,7,4.5,2024-12-05,2024-12,Bullet Train
R12112,15461,3872,4.0,2024-12-05,2024-12,The Bad News Bears
R12113,15275,2825,5.0,2024-12-05,2024-12,Clue
R12114,15616,3065,4.5,2024-12-06,2024-12,Malena
R12115,15348,967,2.0,2024-12-06,2024-12,Memories
R12116,15227,275,4.5,2024-12-06,2024-12,Creed II
R12117,15554,109,5.0,2024-12-06,2024-12,The Terminator
R12118,15361,2098,4.0,2024-12-06,2024-12,Wonder Woman
R12119,15338,676,4.5,2024-12-06,2024-12,War
R12120,15439,2835,4.5,2024-12-06,2024-12,Wind River
R12121,15207,380,5.0,2024-12-06,2024-12,Incredibles 2
R12122,15224,183,5.0,2024-12-06,2024-12,Goldfinger
R12123,15193,2268,3.5,2024-12-06,2024-12,My Neighbor Totoro
R12124,15489,2000,4.5,2024-12-06,2024-12,Despicable Me 3
R12125,15429,3601,5.0,2024-12-06,2024-12,Akira
R12126,15272,2942,5.0,2024-12-06,2024-12,Birth
R12127,15015,1665,2.5,2024-12-06,2024-12,Rambo: Last Blood
R12128,15359,2565,2.0,2024-12-06,2024-12,Come Play
R12129,15522,2652,4.0,2024-12-06,2024-12,What We Do in the Shadows
R12130,15509,2027,5.0,2024-12-06,2024-12,Roald Dahl's Matilda the Musical
R12131,15296,2281,5.0,2024-12-06,2024-12,Hatching
R12132,15285,3338,5.0,2024-12-06,2024-12,Minions: The Rise of Gru
R12133,15285,3978,1.5,2024-12-06,2024-12,Parasite
R12134,15622,1084,3.5,2024-12-06,2024-12,Chariots of Fire
R12135,15649,3218,4.0,2024-12-06,2024-12,Walk the Line
R12136,15530,3155,5.0,2024-12-06,2024-12,Downton Abbey: A New Era
R12137,15227,1162,2.0,2024-12-06,2024-12,Jerry and Marge Go Large
R12138,15608,1162,4.5,2024-12-06,2024-12,Jerry and Marge Go Large
R12139,15638,1277,4.5,2024-12-06,2024-12,Benediction
R12140,15085,2320,3.5,2024-12-06,2024-12,Stairway to Heaven
R12141,15171,967,4.5,2024-12-06,2024-12,Memories
R12142,15225,1818,4.5,2024-12-06,2024-12,Sonic the Hedgehog
R12143,15390,2315,3.0,2024-12-06,2024-12,The Munsters
R12144,15007,109,5.0,2024-12-06,2024-12,The Terminator
R12145,15640,3871,5.0,2024-12-06,2024-12,Hard Ball
R12146,15439,3545,0.0,2024-12-06,2024-12,District 9
R12147,15308,2952,5.0,2024-12-06,2024-12,Goodnight Mommy
R12148,15257,2151,4.0,2024-12-06,2024-12,How to Train Your Dragon
R12149,15192,3949,4.0,2024-12-06,2024-12,Don't Worry Darling
R12150,15077,29,4.5,2024-12-06,2024-12,Dungeons & Dragons: Honor Among Thieves
R12151,15344,857,4.5,2024-12-06,2024-12,FernGully: The Last Rainforest
R12152,15507,240,4.5,2024-12-06,2024-12,Starship Troopers
R12153,15254,454,0.0,2024-12-06,2024-12,Harry Potter and the Deathly Hallows: Part 2
R12154,15592,2328,4.5,2024-12-06,2024-12,Gremlins
R12155,15004,439,4.5,2024-12-06,2024-12,Kingsman: The Golden Circle
R12156,15535,2015,4.0,2024-12-06,2024-12,Teen Wolf: The Movie
R12157,15437,2768,4.5,2024-12-06,2024-12,Jeepers Creepers: Reborn
R12158,15364,2289,4.0,2024-12-06,2024-12,How to Train Your Dragon: The Hidden World
R12159,15635,2048,4.0,2024-12-06,2024-12,Harry Potter and the Prisoner of Azkaban
R12160,15293,3949,4.0,2024-12-06,2024-12,Don't Worry Darling
R12161,15172,970,5.0,2024-12-06,2024-12,Cool World
R12162,15597,2604,3.0,2024-12-06,2024-12,Martyrs
R12163,15485,1834,3.5,2024-12-06,2024-12,My Neighbor Totoro
R12164,15394,3762,4.5,2024-12-06,2024-12,The Wrestler
R12165,15422,3334,2.5,2024-12-06,2024-12,Strange World
R12166,15520,1732,3.0,2024-12-06,2024-12,Beauty and the Beast
R12167,15196,3932,5.0,2024-12-06,2024-12,Infinity Pool
R12168,15319,2027,4.5,2024-12-06,2024-12,Roald Dahl's Matilda the Musical
R12169,15562,747,5.0,2024-12-06,2024-12,Suzume
R12170,15040,569,5.0,2024-12-06,2024-12,Shrek 2
R12171,15517,4008,4.0,2024-12-06,2024-12,Kingsman: The Golden Circle
R12172,15052,1255,4.0,2024-12-06,2024-12,The Last Emperor
R12173,15030,269,4.5,2024-12-06,2024-12,Warrior
R12174,15539,329,5.0,2024-12-06,2024-12,The Old Guard
R12175,15002,3965,4.0,2024-12-06,2024-12,Black Swan
R12176,15196,3232,5.0,2024-12-06,2024-12,Mr. Nobody
R12177,15527,2015,5.0,2024-12-06,2024-12,Teen Wolf: The Movie
R12178,15270,2287,5.0,2024-12-06,2024-12,Thor: The Dark World
R12179,15179,3146,4.0,2024-12-06,2024-12,Portrait of a Lady on Fire
R12180,15255,1597,2.5,2024-12-06,2024-12,22 Jump Street
R12181,15520,2098,4.5,2024-12-06,2024-12,Wonder Woman
R12182,15257,2835,4.5,2024-12-06,2024-12,Wind River
R12183,15167,2289,1.5,2024-12-06,2024-12,How to Train Your Dragon: The Hidden World
R12184,15023,1946,4.0,2024-12-06,2024-12,Trolls World Tour
R12185,15639,567,4.0,2024-12-06,2024-12,Thirteen Lives
R12186,15349,1494,3.0,2024-12-06,2024-12,Chicago
R12187,15001,11,4.5,2024-12-06,2024-12,Teen Wolf: The Movie
R12188,15523,2151,4.0,2024-12-06,2024-12,How to Train Your Dragon
R12189,15291,569,5.0,2024-12-06,2024-12,Shrek 2
R12190,15399,525,4.5,2024-12-06,2024-12,The Revenant
R12191,15598,3678,4.5,2024-12-06,2024-12,Godzilla
R12192,15056,4124,3.0,2024-12-06,2024-12,Downfall
R12193,15635,3379,4.5,2024-12-06,2024-12,Spider-Man: Into the Spider-Verse
R12194,15398,2502,4.0,2024-12-06,2024-12,Woman in Gold
R12195,15273,1840,4.5,2024-12-06,2024-12,My Girl
R12196,15154,426,4.5,2024-12-06,2024-12,Minions: The Rise of Gru
R12197,15429,4061,4.5,2024-12-06,2024-12,Marlowe
R12198,15445,1208,4.5,2024-12-06,2024-12,Fighting with My Family
R12199,15002,3232,3.5,2024-12-06,2024-12,Mr. Nobody
R12200,15559,2268,5.0,2024-12-06,2024-12,My Neighbor Totoro
R12201,15588,950,4.5,2024-12-06,2024-12,The Secret World of Arrietty
R12202,15532,2842,4.5,2024-12-06,2024-12,Divergent
R12203,15311,1419,3.5,2024-12-06,2024-12,Above Suspicion
R12204,15641,2366,4.0,2024-12-06,2024-12,Kingdom of Heaven
R12205,15408,2674,3.0,2024-12-06,2024-12,Blade
R12206,15546,380,4.0,2024-12-06,2024-12,Incredibles 2
R12207,15243,1353,5.0,2024-12-06,2024-12,No Country for Old Men
R12208,15094,3778,5.0,2024-12-06,2024-12,The Replacements
R12209,15458,1668,4.0,2024-12-06,2024-12,Bad Boys
R12210,15408,2268,4.0,2024-12-06,2024-12,My Neighbor Totoro
R12211,15225,2334,4.0,2024-12-06,2024-12,Pride and Prejudice and Zombies
R12212,15353,2762,4.5,2024-12-06,2024-12,Where the Crawdads Sing
R12213,15356,1162,4.5,2024-12-06,2024-12,Jerry and Marge Go Large
R12214,15072,1839,3.0,2024-12-06,2024-12,Who Framed Roger Rabbit
R12215,15183,1359,4.0,2024-12-06,2024-12,Shazam! Fury of the Gods
R12216,15363,1425,4.0,2024-12-06,2024-12,Now You See Me
R12217,15316,999,5.0,2024-12-06,2024-12,Winnie the Pooh
R12218,15362,1917,4.0,2024-12-06,2024-12,Journey to the Center of the Earth
R12219,15000,2273,3.5,2024-12-06,2024-12,Batman Returns
R12220,15432,1054,5.0,2024-12-06,2024-12,The Witcher: Nightmare of the Wolf
R12221,15573,3964,4.0,2024-12-06,2024-12,Inception
R12222,15056,2098,5.0,2024-12-06,2024-12,Wonder Woman
R12223,15437,1191,4.0,2024-12-06,2024-12,Darkest Hour
R12224,15556,2863,5.0,2024-12-06,2024-12,The Thing
R12225,15640,1175,2.5,2024-12-06,2024-12,Eat Pray Love
R12226,15257,45,5.0,2024-12-06,2024-12,Violent Night
R12227,15465,126,4.0,2024-12-06,2024-12,Oblivion
R12228,15582,636,4.0,2024-12-06,2024-12,"O Brother, Where Art Thou?"
R12229,15044,3019,5.0,2024-12-07,2024-12,Past Lives
R12230,15104,4019,4.0,2024-12-07,2024-12,The Stranger
R12231,15281,670,4.0,2024-12-07,2024-12,Holes
R12232,15396,3672,4.0,2024-12-07,2024-12,The VelociPastor
R12233,15236,831,4.0,2024-12-07,2024-12,Spirit: Stallion of the Cimarron
R12234,15589,2316,4.0,2024-12-07,2024-12,Hotel Transylvania
R12235,15416,380,4.5,2024-12-07,2024-12,Incredibles 2
R12236,15455,434,5.0,2024-12-07,2024-12,Harry Potter and the Goblet of Fire
R12237,15324,3216,5.0,2024-12-07,2024-12,Legends of the Fall
R12238,15686,48,4.0,2024-12-07,2024-12,The Matrix
R12239,15532,2677,2.5,2024-12-07,2024-12,The Fly
R12240,15422,525,4.0,2024-12-07,2024-12,The Revenant
R12241,15329,3061,3.5,2024-12-07,2024-12,Cast Away
R12242,15112,2362,4.5,2024-12-07,2024-12,The Last Duel
R12243,15271,41,5.0,2024-12-07,2024-12,John Wick
R12244,15296,3423,4.0,2024-12-07,2024-12,Mad God
R12245,15175,3141,4.5,2024-12-07,2024-12,Groundhog Day
R12246,15396,3138,4.5,2024-12-07,2024-12,Swiss Army Man
R12247,15267,1586,4.5,2024-12-07,2024-12,War Dogs
R12248,15666,13,2.0,2024-12-07,2024-12,The Batman
R12249,15030,2723,1.0,2024-12-07,2024-12,Green Room
R12250,15523,1488,4.0,2024-12-07,2024-12,Army of the Dead
R12251,15372,1580,5.0,2024-12-07,2024-12,The Blues Brothers
R12252,15334,4224,2.0,2024-12-07,2024-12,The Railway Man
R12253,15341,3681,5.0,2024-12-07,2024-12,Tomorrowland
R12254,15267,2841,5.0,2024-12-07,2024-12,Murder on the Orient Express
R12255,15690,1494,5.0,2024-12-07,2024-12,Chicago
R12256,15666,1978,4.0,2024-12-07,2024-12,Clash of the Titans
R12257,15336,2113,4.5,2024-12-07,2024-12,Thor
R12258,15503,1150,4.5,2024-12-07,2024-12,Molly's Game
R12259,15035,1406,4.5,2024-12-07,2024-12,Road to Perdition
R12260,15249,1345,4.0,2024-12-07,2024-12,Violent Night
R12261,15515,3897,3.0,2024-12-07,2024-12,Radio
R12262,15546,2730,2.0,2024-12-07,2024-12,The Conjuring: The Devil Made Me Do It
R12263,15308,2701,3.0,2024-12-07,2024-12,The Crow
R12264,15024,95,2.5,2024-12-07,2024-12,Deadpool 2
R12265,15648,455,4.5,2024-12-07,2024-12,Guardians of the Galaxy
R12266,15273,2098,4.0,2024-12-07,2024-12,Wonder Woman
R12267,15199,446,4.5,2024-12-07,2024-12,Sing 2
